Country,Year,Status,Life_expectancy,Alcohol,Hepatitis_B,BMI,Polio,Diphtheria,HIV_AIDS,GDP,thinness _1_19_years,thinness_5_9_years,Iso_code,Region,Region_encoded,Schooling,Measles
Papua New Guinea,2004,0,59.9,0.58,88.0,4.4,59.0,62.0,1.5,637.3616215,1.5,1.4,PNG,Oceania,4,3.604234302,77.0
Papua New Guinea,2005,0,64.0,0.84,63.0,41.1,61.0,72.0,1.5,77.5773486,1.4,1.4,PNG,Oceania,4,3.664098445,82.0
Papua New Guinea,2006,0,68.0,0.64,71.0,41.9,67.0,72.0,1.5,854.346921,1.4,1.4,PNG,Oceania,4,3.746669678,82.0
Papua New Guinea,2007,0,61.1,0.71,61.0,42.7,72.0,71.0,1.4,956.668952,1.4,1.3,PNG,Oceania,4,3.829240911,72.0
Papua New Guinea,2008,0,61.4,0.81,59.0,43.4,76.0,63.0,1.3,1178.72469,1.4,1.3,PNG,Oceania,4,3.911812143,66.0
Papua New Guinea,2009,0,61.6,0.82,66.0,44.2,79.0,73.0,1.1,1166.66337,1.4,1.3,PNG,Oceania,4,3.994383376,65.0
Papua New Guinea,2010,0,61.8,0.79,56.0,44.9,72.0,67.0,1.1,1366.879112,1.4,1.3,PNG,Oceania,4,4.076954608,63.0
Papua New Guinea,2011,0,62.0,0.88,66.0,45.7,69.0,72.0,1.0,177.867119,1.3,1.3,PNG,Oceania,4,4.2070043,66.0
Papua New Guinea,2012,0,62.2,0.01,68.0,46.4,81.0,74.0,1.0,271.318741,1.3,1.3,PNG,Oceania,4,4.337053991,71.0
Papua New Guinea,2013,0,62.4,0.01,88.0,47.2,88.0,79.0,0.8,229.95364,1.3,1.3,PNG,Oceania,4,4.467103682,72.0
Papua New Guinea,2014,0,62.7,0.01,67.0,47.9,64.0,73.0,0.7,2182.716565,1.3,1.3,PNG,Oceania,4,4.597153373,65.0
Papua New Guinea,2015,0,62.9,1.1,67.0,48.6,74.0,73.0,0.6,2484.5963398603,1.3,1.3,PNG,Oceania,4,4.727203065,57.0
Poland,2000,1,73.7,8.4,99.0,53.1,98.0,98.0,0.1,4492.72764,2.5,2.8,POL,Europe,2,11.24283811,97.0
Poland,2001,1,74.2,7.74,95.0,53.6,98.0,98.0,0.1,4981.198619,2.5,2.7,POL,Europe,2,11.34641896,97.0
Poland,2002,1,74.5,8.02,98.0,54.0,98.0,99.0,0.1,5196.932921,2.5,2.6,POL,Europe,2,11.44999981,98.0
Poland,2003,1,74.7,9.06,97.0,54.5,98.0,99.0,0.1,5693.52416,2.4,2.6,POL,Europe,2,11.56999985,97.0
Poland,2004,1,74.9,9.19,98.0,55.0,99.0,99.0,0.1,6681.178818,2.4,2.5,POL,Europe,2,11.6899999,97.0
Poland,2005,1,75.0,9.5,98.0,55.5,99.0,99.0,0.1,821.251569,2.3,2.5,POL,Europe,2,11.80999994,98.0
Poland,2006,1,75.2,10.4,98.0,56.0,99.0,99.0,0.1,94.7726,2.3,2.4,POL,Europe,2,11.92999999,99.0
Poland,2007,1,75.3,10.9,98.0,56.6,99.0,99.0,0.1,1126.31852,2.2,2.4,POL,Europe,2,12.05000003,98.0
Poland,2008,1,75.5,11.4,98.0,57.2,96.0,99.0,0.1,141.44688,2.2,2.3,POL,Europe,2,12.17000008,98.0
Poland,2009,1,75.7,10.7,98.0,57.8,96.0,99.0,0.1,11527.59323,2.1,2.3,POL,Europe,2,12.34000015,98.0
Poland,2010,1,76.3,10.59,98.0,58.4,96.0,99.0,0.1,12599.52486,2.1,2.2,POL,Europe,2,12.31000042,98.0
Poland,2011,1,76.7,10.93,98.0,59.1,96.0,99.0,0.1,13893.18768,2.0,2.2,POL,Europe,2,12.55000019,98.0
Poland,2012,1,76.8,10.81,97.0,59.7,95.0,99.0,0.1,13145.1484,2.0,2.1,POL,Europe,2,12.77999973,98.0
Poland,2013,1,77.1,11.63,96.0,6.4,95.0,99.0,0.1,1378.54911,2.0,2.1,POL,Europe,2,12.77999973,98.0
Poland,2014,1,77.3,10.71,96.0,61.1,94.0,98.0,0.1,14341.675,1.9,2.1,POL,Europe,2,12.84000015,97.0
Poland,2015,1,77.5,10.48,96.0,61.7,92.0,98.0,0.1,12565.9876,1.9,2.0,POL,Europe,2,12.92000008,96.0
Portugal,2000,1,76.6,11.89,58.0,5.1,96.0,96.0,0.1,1152.39681,0.8,0.6,PRT,Europe,2,6.789999962,87.0
Portugal,2001,1,76.9,12.22,95.0,5.9,96.0,97.0,0.1,11729.14616,0.8,0.6,PRT,Europe,2,6.880000114,90.0
Portugal,2002,1,77.2,12.0,82.0,51.7,96.0,98.0,0.1,12882.28897,0.8,0.6,PRT,Europe,2,6.960000038,93.0
Portugal,2003,1,77.3,14.21,94.0,52.5,96.0,99.0,0.1,15772.7334,0.7,0.6,PRT,Europe,2,7.150000095,96.0
Portugal,2004,1,78.0,13.45,94.0,53.3,95.0,95.0,0.1,1845.5881,0.7,0.6,PRT,Europe,2,7.389999866,95.0
Portugal,2005,1,77.7,13.33,94.0,54.1,93.0,93.0,0.1,18784.9485,0.7,0.6,PRT,Europe,2,7.489999771,93.0
Portugal,2006,1,78.5,13.11,97.0,54.9,97.0,97.0,0.1,19821.44463,0.7,0.5,PRT,Europe,2,7.619999886,97.0
Portugal,2007,1,78.7,12.57,97.0,55.7,96.0,97.0,0.1,2278.5845,0.7,0.5,PRT,Europe,2,7.670000076,95.0
Portugal,2008,1,79.0,12.35,97.0,56.5,97.0,97.0,0.1,24815.6884,0.7,0.5,PRT,Europe,2,7.78000021,97.0
Portugal,2009,1,79.3,12.03,96.0,57.3,96.0,96.0,0.1,2363.97161,0.7,0.5,PRT,Europe,2,7.929999828,95.0
Portugal,2010,1,79.6,12.25,97.0,58.1,97.0,98.0,0.1,22538.6548,0.7,0.5,PRT,Europe,2,8.06000042,96.0
Portugal,2011,1,82.0,11.92,97.0,58.8,97.0,97.0,0.1,23196.18375,0.7,0.5,PRT,Europe,2,8.279999733,97.0
Portugal,2012,1,83.0,11.96,98.0,59.5,98.0,98.0,0.1,2577.4264,0.7,0.5,PRT,Europe,2,8.5,97.0
Portugal,2013,1,86.0,10.0,98.0,6.2,98.0,98.0,0.1,21618.73534,0.7,0.5,PRT,Europe,2,8.659999847,98.0
Portugal,2014,1,89.0,9.88,98.0,6.9,98.0,98.0,0.1,2277.53613,0.7,0.5,PRT,Europe,2,8.869999886,98.0
Portugal,2015,1,81.1,10.33,98.0,61.6,98.0,98.0,0.1,1922.681,0.7,0.5,PRT,Europe,2,8.989999771,98.0
Paraguay,2000,0,79.0,6.78,93.0,39.1,86.0,86.0,0.1,1545.626423,2.5,2.4,PRY,South America,6,6.793636409,92.0
Paraguay,2001,0,71.2,6.66,93.0,39.8,93.0,89.0,0.1,1417.26582,2.5,2.4,PRY,South America,6,6.899090984,90.0
Paraguay,2002,0,71.5,5.66,93.0,4.6,87.0,87.0,0.1,1148.229882,2.4,2.3,PRY,South America,6,7.004545559,86.0
Paraguay,2003,0,71.7,6.64,86.0,41.3,86.0,86.0,0.1,1174.779347,2.4,2.3,PRY,South America,6,7.110000134,91.0
Paraguay,2004,0,71.9,6.2,93.0,42.0,92.0,92.0,0.2,148.527976,2.3,2.2,PRY,South America,6,7.230000019,91.0
Paraguay,2005,0,72.1,6.38,92.0,42.8,96.0,96.0,0.2,157.145691,2.3,2.2,PRY,South America,6,7.349999905,91.0
Paraguay,2006,0,72.3,5.61,92.0,43.5,98.0,98.0,0.2,189.71539,2.2,2.2,PRY,South America,6,7.070000172,91.0
Paraguay,2007,0,72.5,5.61,86.0,44.2,95.0,95.0,0.1,2312.192926,2.2,2.1,PRY,South America,6,7.150000095,91.0
Paraguay,2008,0,72.7,6.14,87.0,44.9,85.0,89.0,0.1,359.992184,2.1,2.1,PRY,South America,6,7.389999866,91.0
Paraguay,2009,0,73.0,5.39,85.0,45.6,81.0,85.0,0.1,2599.596259,2.1,2.0,PRY,South America,6,7.03000021,91.0
Paraguay,2010,0,73.2,5.65,89.0,46.4,85.0,89.0,0.1,3225.591754,2.1,2.0,PRY,South America,6,7.28000021,93.0
Paraguay,2011,0,73.4,5.79,89.0,47.1,84.0,89.0,0.1,3988.11894,2.1,2.0,PRY,South America,6,7.53000021,91.0
Paraguay,2012,0,73.6,5.36,87.0,47.9,83.0,87.0,0.1,3855.537735,2.0,2.0,PRY,South America,6,7.78000021,88.0
Paraguay,2013,0,73.8,5.03,93.0,48.6,93.0,86.0,0.2,4479.95858,2.0,1.9,PRY,South America,6,8.289999962,88.0
Paraguay,2014,0,73.9,0.01,87.0,49.4,83.0,87.0,0.2,4712.822736,2.0,1.9,PRY,South America,6,8.25,84.0
Paraguay,2015,0,74.0,5.36,93.0,5.2,89.0,93.0,0.2,419.367724,2.0,1.9,PRY,South America,6,8.520000458,78.0
Qatar,2000,0,76.2,0.5,89.0,62.4,91.0,95.0,0.1,29986.2915,4.8,4.5,QAT,Asia,1,7.651637166,91.0
Qatar,2001,0,76.3,0.76,93.0,63.3,93.0,93.0,0.1,2843.63635,4.8,4.5,QAT,Asia,1,7.813727922,92.0
Qatar,2002,0,76.4,0.87,98.0,64.1,96.0,96.0,0.1,2999.65492,4.8,4.5,QAT,Asia,1,7.975818678,99.0
Qatar,2003,0,76.5,1.0,93.0,64.7,93.0,92.0,0.1,34176.98183,4.8,4.5,QAT,Asia,1,8.137909435,93.0
Qatar,2004,0,76.6,1.11,97.0,65.0,95.0,96.0,0.1,41818.35256,4.8,4.5,QAT,Asia,1,8.300000191,99.0
Qatar,2005,0,76.6,1.18,97.0,65.1,98.0,97.0,0.1,51488.49529,4.8,4.5,QAT,Asia,1,8.693333308,99.0
Qatar,2006,0,76.6,1.28,96.0,65.0,95.0,96.0,0.1,6256.55926,4.9,4.5,QAT,Asia,1,9.086666425,99.0
Qatar,2007,0,76.7,1.24,94.0,65.1,97.0,94.0,0.1,675.61258,4.9,4.5,QAT,Asia,1,9.479999542,92.0
Qatar,2008,0,76.8,1.37,97.0,65.2,98.0,97.0,0.1,82967.37228,5.0,4.5,QAT,Asia,1,9.590000153,96.0
Qatar,2009,0,77.0,1.11,99.0,65.6,98.0,99.0,0.1,61478.23813,5.0,4.6,QAT,Asia,1,9.159999847,99.0
Qatar,2010,0,77.3,1.16,97.0,66.0,98.0,97.0,0.1,736.22784,5.0,4.6,QAT,Asia,1,8.550000191,99.0
Qatar,2011,0,77.5,1.16,93.0,66.5,92.0,93.0,0.1,85948.746,5.1,4.6,QAT,Asia,1,8.649999619,98.0
Qatar,2012,0,77.8,1.13,93.0,67.0,93.0,92.0,0.1,88564.82298,5.1,4.7,QAT,Asia,1,9.119999886,97.0
Qatar,2013,0,77.9,1.2,97.0,67.7,99.0,97.0,0.1,8834.87958,5.1,4.7,QAT,Asia,1,9.800000191,97.0
Qatar,2014,0,78.1,1.15,89.0,68.4,99.0,89.0,0.1,86852.7119,5.2,4.8,QAT,Asia,1,9.720000267,99.0
Qatar,2015,0,78.2,1.1,99.0,69.3,99.0,99.0,0.1,66346.52267,5.2,4.9,QAT,Asia,1,9.695000172,99.0
Romania,2000,1,77.0,10.16,98.0,51.4,99.0,99.0,0.1,1668.162731,4.0,4.3,ROU,Europe,2,9.48200016,98.0
Romania,2001,1,78.0,9.78,98.0,51.9,99.0,99.0,0.1,1839.72945,3.8,4.2,ROU,Europe,2,9.581000233,98.0
Romania,2002,1,77.0,9.62,99.0,52.4,98.0,98.0,0.1,2124.873613,3.7,4.1,ROU,Europe,2,9.680000305,98.0
Romania,2003,1,71.1,8.78,98.0,52.9,97.0,97.0,0.1,2774.95586,3.5,4.0,ROU,Europe,2,9.862000275,97.0
Romania,2004,1,71.7,9.82,99.0,53.4,97.0,97.0,0.1,3552.92452,3.4,3.9,ROU,Europe,2,10.04400024,97.0
Romania,2005,1,71.9,7.68,98.0,53.9,97.0,97.0,0.1,4676.315183,3.3,3.8,ROU,Europe,2,10.22600021,97.0
Romania,2006,1,72.5,8.51,99.0,54.4,97.0,97.0,0.1,5828.745662,3.2,3.7,ROU,Europe,2,10.40800018,95.0
Romania,2007,1,72.9,10.6,99.0,55.0,96.0,96.0,0.1,8214.185378,3.2,3.6,ROU,Europe,2,10.59000015,97.0
Romania,2008,1,73.1,11.9,97.0,55.6,95.0,96.0,0.1,1136.47356,3.1,3.5,ROU,Europe,2,10.67000008,96.0
Romania,2009,1,73.1,10.4,95.0,56.3,95.0,95.0,0.1,822.18329,3.0,3.3,ROU,Europe,2,10.69999981,96.0
Romania,2010,1,73.4,9.0,98.0,56.9,94.0,94.0,0.1,8297.483621,3.0,3.2,ROU,Europe,2,10.72999954,95.0
Romania,2011,1,74.3,9.1,96.0,57.7,89.0,89.0,0.1,92.277825,2.9,3.1,ROU,Europe,2,10.85999966,93.0
Romania,2012,1,74.4,9.58,96.0,58.4,92.0,91.0,0.1,8558.39766,2.8,3.0,ROU,Europe,2,10.96000004,94.0
Romania,2013,1,74.6,9.59,96.0,59.2,88.0,92.0,0.1,9585.266593,2.7,2.9,ROU,Europe,2,11.02000046,92.0
Romania,2014,1,74.8,0.01,94.0,59.9,94.0,94.0,0.1,12.27733,2.6,2.8,ROU,Europe,2,10.85999966,89.0
Romania,2015,1,75.0,9.49,95.0,6.7,89.0,89.0,0.1,8958.788593,2.5,2.7,ROU,Europe,2,10.97999954,86.0
Russian Federation,2000,0,65.0,10.18,95.0,54.0,97.0,96.0,0.2,1771.58662,2.9,3.0,RUS,Europe,2,12.05865535,97.0
Russian Federation,2001,0,65.1,10.47,95.0,54.2,97.0,96.0,0.3,21.362386,2.8,3.0,RUS,Europe,2,12.11932783,97.0
Russian Federation,2002,0,64.8,10.87,81.0,54.5,97.0,97.0,0.3,2375.5944,2.7,2.9,RUS,Europe,2,12.18000031,98.0
Russian Federation,2003,0,64.6,11.32,94.0,54.7,97.0,96.0,0.4,2975.132778,2.6,2.8,RUS,Europe,2,12.20000029,98.0
Russian Federation,2004,0,64.9,11.5,96.0,55.0,98.0,97.0,0.3,412.372294,2.5,2.8,RUS,Europe,2,12.22000027,98.0
Russian Federation,2005,0,65.0,11.57,97.0,55.3,98.0,98.0,0.3,5323.473877,2.4,2.7,RUS,Europe,2,12.24000025,99.0
Russian Federation,2006,0,66.4,11.79,98.0,55.7,98.0,98.0,0.3,692.194398,2.4,2.7,RUS,Europe,2,12.26000023,99.0
Russian Federation,2007,0,67.3,12.19,98.0,56.1,98.0,98.0,0.3,911.25385,2.4,2.6,RUS,Europe,2,12.28000021,99.0
Russian Federation,2008,0,67.5,12.04,98.0,56.6,98.0,98.0,0.3,11635.2637,2.3,2.5,RUS,Europe,2,12.30000019,99.0
Russian Federation,2009,0,68.2,11.21,98.0,57.0,98.0,98.0,0.3,8562.89598,2.3,2.5,RUS,Europe,2,12.32000017,98.0
Russian Federation,2010,0,68.4,11.05,97.0,57.5,98.0,97.0,0.2,1674.98771,2.3,2.5,RUS,Europe,2,12.34000015,98.0
Russian Federation,2011,0,69.4,11.04,97.0,58.1,97.0,97.0,0.3,14212.687,2.3,2.4,RUS,Europe,2,12.34636376,98.0
Russian Federation,2012,0,69.6,10.99,97.0,58.7,98.0,97.0,0.3,15154.45687,2.3,2.4,RUS,Europe,2,12.35272737,98.0
Russian Federation,2013,0,70.0,10.58,97.0,59.3,98.0,97.0,0.2,15543.67653,2.3,2.3,RUS,Europe,2,12.35909098,98.0
Russian Federation,2014,0,73.0,10.12,97.0,59.9,97.0,97.0,0.1,14125.961,2.3,2.3,RUS,Europe,2,12.36545459,98.0
Russian Federation,2015,0,75.0,8.06,97.0,6.5,97.0,97.0,0.1,9329.298351,2.3,2.3,RUS,Europe,2,12.3718182,98.0
Rwanda,2000,0,48.3,7.13,87.0,13.2,82.0,83.0,8.5,216.172747,7.6,7.7,RWA,Africa,0,2.456343271,74.0
Rwanda,2001,0,48.6,5.72,87.0,13.7,76.0,77.0,8.1,21.569654,7.4,7.5,RWA,Africa,0,2.573208942,69.0
Rwanda,2002,0,57.0,7.82,88.0,14.1,85.0,88.0,8.0,196.59778,7.2,7.4,RWA,Africa,0,2.690074613,69.0
Rwanda,2003,0,52.0,6.66,96.0,14.5,96.0,96.0,8.1,212.6619491,7.0,7.3,RWA,Africa,0,2.806940284,90.0
Rwanda,2004,0,53.4,6.75,89.0,14.9,89.0,89.0,7.7,236.9114381,6.9,7.1,RWA,Africa,0,2.923805955,84.0
Rwanda,2005,0,55.3,7.01,95.0,15.4,95.0,95.0,7.1,287.931877,6.8,7.0,RWA,Africa,0,3.040671626,89.0
Rwanda,2006,0,57.6,6.88,99.0,15.9,99.0,99.0,6.2,342.3656294,6.8,6.8,RWA,Africa,0,3.185671626,95.0
Rwanda,2007,0,59.6,6.78,97.0,16.5,98.0,97.0,5.0,44.853339,6.8,6.7,RWA,Africa,0,3.330671625,94.0
Rwanda,2008,0,68.0,6.39,97.0,17.1,97.0,97.0,3.7,5.6687264,6.7,6.6,RWA,Africa,0,3.475671624,92.0
Rwanda,2009,0,61.0,7.11,97.0,17.7,93.0,97.0,2.8,539.1538211,6.6,6.4,RWA,Africa,0,3.620671623,95.0
Rwanda,2010,0,62.8,7.92,97.0,18.3,93.0,97.0,2.3,563.491487,6.5,6.3,RWA,Africa,0,3.765671623,95.0
Rwanda,2011,0,63.8,8.34,97.0,18.9,93.0,97.0,1.3,617.317648,6.3,6.2,RWA,Africa,0,3.767835802,95.0
Rwanda,2012,0,64.6,0.01,98.0,19.5,98.0,98.0,0.7,678.796973,6.1,6.1,RWA,Africa,0,3.769999981,97.0
Rwanda,2013,0,65.2,0.01,98.0,2.1,98.0,98.0,0.5,688.8768557,5.9,5.9,RWA,Africa,0,3.914999962,95.0
Rwanda,2014,0,65.7,0.01,98.0,2.8,98.0,98.0,0.4,76.5699517,5.8,5.8,RWA,Africa,0,4.059999943,97.0
Rwanda,2015,0,66.1,1.79,98.0,21.4,99.0,98.0,0.4,71.348397,5.7,5.7,RWA,Africa,0,4.095149994,96.0
Saudi Arabia,2000,0,72.6,0.05,93.0,56.2,95.0,95.0,0.1,9126.954277,7.3,7.4,SAU,Asia,1,6.670000076,94.0
Saudi Arabia,2001,0,72.8,0.05,95.0,56.9,97.0,97.0,0.1,8643.4944,7.3,7.3,SAU,Asia,1,6.882500052,94.0
Saudi Arabia,2002,0,72.9,0.05,97.0,57.7,95.0,95.0,0.1,8655.311531,7.3,7.3,SAU,Asia,1,7.095000029,97.0
Saudi Arabia,2003,0,73.0,0.05,95.0,58.5,95.0,95.0,0.1,9567.458285,7.2,7.3,SAU,Asia,1,7.307500005,96.0
Saudi Arabia,2004,0,73.1,0.06,96.0,59.4,96.0,96.0,0.1,11138.8746,7.2,7.3,SAU,Asia,1,7.519999981,97.0
Saudi Arabia,2005,0,73.1,0.05,97.0,6.2,96.0,96.0,0.1,13739.82945,7.2,7.3,SAU,Asia,1,7.757777744,97.0
Saudi Arabia,2006,0,73.2,0.08,96.0,6.9,96.0,96.0,0.1,15334.66994,7.2,7.3,SAU,Asia,1,7.995555507,95.0
Saudi Arabia,2007,0,73.2,0.1,96.0,61.6,96.0,96.0,0.1,16472.1665,7.2,7.3,SAU,Asia,1,8.23333327,96.0
Saudi Arabia,2008,0,73.3,0.09,98.0,62.4,98.0,98.0,0.1,237.83234,7.2,7.3,SAU,Asia,1,8.471111033,97.0
Saudi Arabia,2009,0,73.4,0.09,98.0,63.1,98.0,98.0,0.1,1694.2931,7.3,7.3,SAU,Asia,1,8.708888796,98.0
Saudi Arabia,2010,0,73.7,0.09,98.0,63.9,98.0,98.0,0.1,19259.58726,7.3,7.4,SAU,Asia,1,8.946666559,98.0
Saudi Arabia,2011,0,73.9,0.09,98.0,64.7,98.0,98.0,0.1,2377.74739,7.4,7.4,SAU,Asia,1,9.184444322,98.0
Saudi Arabia,2012,0,74.1,0.09,98.0,65.6,98.0,98.0,0.1,2533.9462,7.5,7.4,SAU,Asia,1,9.422222084,98.0
Saudi Arabia,2013,0,74.3,0.09,98.0,66.4,98.0,98.0,0.1,24934.38614,7.6,7.5,SAU,Asia,1,9.659999847,98.0
Saudi Arabia,2014,0,74.4,0.09,98.0,67.3,98.0,98.0,0.1,24575.434,7.7,7.5,SAU,Asia,1,9.799999952,98.0
Saudi Arabia,2015,0,74.5,0.09,98.0,68.2,97.0,98.0,0.1,2732.86172,7.8,7.6,SAU,Asia,1,9.940000057,98.0
Senegal,2000,0,57.5,0.29,87.0,17.5,49.0,52.0,0.5,473.45338,12.3,12.3,SEN,Africa,0,1.716155618,48.0
Senegal,2001,0,57.9,0.34,87.0,17.9,49.0,52.0,0.6,481.287397,12.1,12.1,SEN,Africa,0,1.648962223,48.0
Senegal,2002,0,58.4,0.36,87.0,18.3,82.0,83.0,0.7,513.26227,12.0,11.9,SEN,Africa,0,1.581768829,54.0
Senegal,2003,0,59.0,0.33,87.0,18.7,73.0,73.0,0.7,642.7663113,11.8,11.7,SEN,Africa,0,1.514575434,60.0
Senegal,2004,0,59.7,0.35,54.0,19.1,87.0,87.0,0.7,733.581811,11.6,11.5,SEN,Africa,0,1.44738204,57.0
Senegal,2005,0,65.0,0.33,84.0,19.5,84.0,84.0,0.7,773.8698713,11.4,11.3,SEN,Africa,0,1.380188645,74.0
Senegal,2006,0,61.3,0.34,89.0,19.9,89.0,89.0,0.7,89.838296,11.2,11.1,SEN,Africa,0,1.539999962,80.0
Senegal,2007,0,62.1,0.32,94.0,2.3,93.0,94.0,0.7,95.3978522,11.0,1.9,SEN,Africa,0,1.70999999,84.0
Senegal,2008,0,62.8,0.28,88.0,2.8,87.0,88.0,0.6,11.33678,1.8,1.7,SEN,Africa,0,1.880000019,77.0
Senegal,2009,0,63.5,0.3,86.0,21.2,83.0,86.0,0.5,12.566464,1.6,1.5,SEN,Africa,0,2.050000048,79.0
Senegal,2010,0,64.3,0.28,89.0,21.7,76.0,89.0,0.4,11.631377,1.4,1.3,SEN,Africa,0,2.220000076,81.0
Senegal,2011,0,64.9,0.32,92.0,22.2,89.0,92.0,0.4,18.25321,1.2,1.1,SEN,Africa,0,2.390000105,84.0
Senegal,2012,0,65.6,0.28,91.0,22.7,83.0,91.0,0.4,136.4518,1.0,9.9,SEN,Africa,0,2.585000038,83.0
Senegal,2013,0,66.0,0.26,92.0,23.2,89.0,92.0,0.3,148.912351,9.9,9.7,SEN,Africa,0,2.779999971,84.0
Senegal,2014,0,66.4,0.26,89.0,23.8,85.0,89.0,0.3,152.443873,9.7,9.5,SEN,Africa,0,2.65593493,80.0
Senegal,2015,0,66.7,0.26,89.0,24.3,85.0,89.0,0.3,98.7256145,9.5,9.3,SEN,Africa,0,2.531869888,80.0
Singapore,2000,1,78.3,2.03,97.0,28.5,98.0,98.0,0.1,23792.677,2.1,2.0,SGP,Asia,1,9.475000381,96.0
Singapore,2001,1,78.7,2.08,95.0,28.9,95.0,96.0,0.1,21577.7823,2.1,2.0,SGP,Asia,1,9.634000397,95.0
Singapore,2002,1,79.0,2.16,95.0,29.2,94.0,94.0,0.1,2216.83279,2.1,2.0,SGP,Asia,1,9.793000412,94.0
Singapore,2003,1,79.3,1.43,95.0,29.6,96.0,96.0,0.1,23573.6284,2.1,2.0,SGP,Asia,1,9.952000427,93.0
Singapore,2004,1,79.7,1.45,94.0,29.9,95.0,95.0,0.1,2745.27136,2.1,2.0,SGP,Asia,1,10.11100044,95.0
Singapore,2005,1,82.0,1.49,96.0,3.2,96.0,96.0,0.1,29869.85398,2.1,2.0,SGP,Asia,1,10.27000046,96.0
Singapore,2006,1,87.0,1.55,95.0,3.5,95.0,95.0,0.1,33579.85948,2.1,2.0,SGP,Asia,1,10.10999966,95.0
Singapore,2007,1,81.1,1.6,96.0,3.9,97.0,97.0,0.1,39223.58187,2.1,2.0,SGP,Asia,1,10.21000004,95.0
Singapore,2008,1,81.4,1.7,97.0,31.2,97.0,97.0,0.1,39721.4818,2.1,2.1,SGP,Asia,1,10.48999977,95.0
Singapore,2009,1,81.7,1.73,96.0,31.5,97.0,97.0,0.1,38577.55822,2.1,2.1,SGP,Asia,1,10.5,95.0
Singapore,2010,1,82.0,1.84,96.0,31.8,96.0,96.0,0.1,46569.67951,2.1,2.1,SGP,Asia,1,10.93999958,95.0
Singapore,2011,1,82.2,1.8,96.0,32.1,96.0,96.0,0.1,53166.67581,2.1,2.1,SGP,Asia,1,11.0,95.0
Singapore,2012,1,82.5,1.89,97.0,32.4,97.0,97.0,0.1,54431.16199,2.2,2.1,SGP,Asia,1,11.02000046,95.0
Singapore,2013,1,82.7,1.83,97.0,32.7,97.0,97.0,0.1,5629.18914,2.2,2.2,SGP,Asia,1,11.14999962,95.0
Singapore,2014,1,82.9,1.83,96.0,32.9,96.0,96.0,0.1,56336.7234,2.2,2.2,SGP,Asia,1,11.22000027,95.0
Singapore,2015,1,83.1,1.79,96.0,33.2,96.0,96.0,0.1,53629.73746,2.2,2.2,SGP,Asia,1,11.36999989,95.0
Solomon Islands,2000,0,65.8,0.71,81.0,37.9,88.0,86.0,0.1,154.518572,1.4,1.4,SLB,Oceania,4,5.092110034,91.0
Solomon Islands,2001,0,66.2,0.7,83.0,38.7,88.0,84.0,0.1,944.81684,1.4,1.4,SLB,Oceania,4,5.131036535,83.0
Solomon Islands,2002,0,66.5,1.08,75.0,39.6,78.0,78.0,0.1,784.9562874,1.4,1.4,SLB,Oceania,4,5.170260608,78.0
Solomon Islands,2003,0,66.8,1.18,79.0,4.4,84.0,84.0,0.1,744.7657423,1.3,1.3,SLB,Oceania,4,5.209784529,82.0
Solomon Islands,2004,0,67.1,1.18,81.0,41.3,89.0,86.0,0.1,818.442619,1.3,1.3,SLB,Oceania,4,5.249610589,87.0
Solomon Islands,2005,0,67.4,0.9,88.0,42.1,88.0,89.0,0.1,88.874858,1.3,1.3,SLB,Oceania,4,5.289741098,87.0
Solomon Islands,2006,0,67.6,0.99,99.0,43.0,99.0,99.0,0.1,948.6592511,1.3,1.3,SLB,Oceania,4,5.330178384,99.0
Solomon Islands,2007,0,67.6,0.85,88.0,43.8,93.0,86.0,0.1,146.931125,1.2,1.2,SLB,Oceania,4,5.370924792,90.0
Solomon Islands,2008,0,68.0,1.09,89.0,44.7,94.0,89.0,0.1,125.79167,1.2,1.2,SLB,Oceania,4,5.411982685,71.0
Solomon Islands,2009,0,68.1,1.21,92.0,45.5,98.0,92.0,0.1,1158.282672,1.2,1.2,SLB,Oceania,4,5.453354443,69.0
Solomon Islands,2010,0,68.3,1.1,88.0,46.4,94.0,86.0,0.1,1272.44825,1.2,1.2,SLB,Oceania,4,5.495042467,74.0
Solomon Islands,2011,0,68.5,0.99,99.0,47.2,99.0,99.0,0.1,1642.837974,1.2,1.2,SLB,Oceania,4,5.537049174,77.0
Solomon Islands,2012,0,68.7,0.01,99.0,48.1,99.0,99.0,0.1,1858.689868,1.2,1.2,SLB,Oceania,4,5.579377,87.0
Solomon Islands,2013,0,68.8,0.01,94.0,48.9,99.0,94.0,0.1,188.5159,1.1,1.2,SLB,Oceania,4,5.6220284,76.0
Solomon Islands,2014,0,68.8,0.01,88.0,49.7,94.0,88.0,0.1,29.652622,1.1,1.2,SLB,Oceania,4,5.6646798,76.0
Solomon Islands,2015,0,69.2,0.69,98.0,5.5,99.0,98.0,0.1,1922.41388,1.1,1.2,SLB,Oceania,4,5.7073312,75.0
Sierra Leone,2000,0,39.0,3.97,87.0,17.2,46.0,44.0,1.2,139.3147734,1.3,1.4,SLE,Africa,0,2.773425592,37.0
Sierra Leone,2001,0,41.0,4.21,87.0,17.5,38.0,38.0,1.5,227.779471,1.1,1.2,SLE,Africa,0,2.86506922,50.0
Sierra Leone,2002,0,48.0,4.06,87.0,17.9,54.0,53.0,1.7,249.939542,9.9,1.0,SLE,Africa,0,2.956712848,62.0
